transaction_key,fund_key,date_key,transaction_type,amount,kyc_status,state,city
2591,4,20240724,Lumpsum,5000.0,Verified,Gujarat,Ahmedabad
2592,5,20240724,Lumpsum,50000.0,Verified,West Bengal,Mumbai
2593,3,20240724,Redemption,5000.0,Not Verified,Delhi,Ahmedabad
2594,1,20240724,Redemption,10000.0,Verified,Karnataka,Delhi
2595,3,20240724,Sip,5000.0,Verified,Gujarat,Delhi
2596,3,20240725,Lumpsum,5000.0,Pending,Maharashtra,Bangalore
2597,1,20240725,Lumpsum,100000.0,Verified,West Bengal,Mumbai
2598,5,20240725,Lumpsum,10000.0,Verified,Delhi,Mumbai
2599,4,20240725,Lumpsum,5000.0,Not Verified,Karnataka,Chennai
2600,1,20240726,Lumpsum,50000.0,Pending,Tamil Nadu,Delhi
2601,2,20240726,Redemption,25000.0,Not Verified,Maharashtra,Bangalore
2602,2,20240726,Lumpsum,10000.0,Pending,Delhi,Bangalore
2603,5,20240726,Sip,500.0,Verified,Tamil Nadu,Mumbai
2604,2,20240726,Sip,5000.0,Not Verified,West Bengal,Mumbai
2605,4,20240726,Sip,10000.0,Not Verified,West Bengal,Bangalore
2606,5,20240726,Lumpsum,25000.0,Pending,Karnataka,Bangalore
2607,1,20240727,Lumpsum,5000.0,Pending,Gujarat,Kolkata
2608,3,20240727,Sip,5000.0,Not Verified,West Bengal,Chennai
2609,1,20240727,Sip,1000.0,Not Verified,West Bengal,Mumbai
2610,1,20240727,Sip,500.0,Pending,West Bengal,Chennai
2611,2,20240727,Sip,1000.0,Verified,Maharashtra,Delhi
2612,1,20240727,Sip,500.0,Not Verified,Gujarat,Ahmedabad
2613,2,20240728,Sip,10000.0,Pending,Tamil Nadu,Ahmedabad
2614,4,20240728,Lumpsum,10000.0,Not Verified,Gujarat,Mumbai
2615,5,20240729,Sip,500.0,Not Verified,Maharashtra,Ahmedabad
2616,4,20240729,Sip,5000.0,Not Verified,Tamil Nadu,Kolkata
2617,1,20240729,Lumpsum,100000.0,Pending,West Bengal,Ahmedabad
2618,4,20240729,Lumpsum,25000.0,Not Verified,Maharashtra,Mumbai
2619,2,20240729,Redemption,1000.0,Not Verified,West Bengal,Bangalore
2620,4,20240730,Sip,1000.0,Not Verified,Tamil Nadu,Delhi
2621,3,20240730,Lumpsum,5000.0,Pending,Gujarat,Mumbai
2622,2,20240730,Sip,1000.0,Verified,West Bengal,Ahmedabad
2623,3,20240730,Sip,500.0,Pending,Delhi,Chennai
2624,1,20240730,Sip,5000.0,Not Verified,Tamil Nadu,Delhi
2625,2,20240731,Sip,1000.0,Not Verified,Delhi,Bangalore
2626,2,20240731,Sip,500.0,Pending,Maharashtra,Bangalore
2627,1,20240731,Redemption,10000.0,Verified,Maharashtra,Ahmedabad
2628,4,20240731,Sip,1000.0,Verified,Tamil Nadu,Chennai
2629,2,20240731,Sip,10000.0,Pending,West Bengal,Ahmedabad
2630,5,20240731,Lumpsum,10000.0,Not Verified,Maharashtra,Delhi
2631,1,20240801,Sip,500.0,Not Verified,West Bengal,Chennai
2632,2,20240801,Sip,500.0,Not Verified,West Bengal,Mumbai
2633,2,20240801,Lumpsum,25000.0,Pending,West Bengal,Mumbai
2634,3,20240801,Sip,2000.0,Verified,Delhi,Chennai
2635,4,20240801,Lumpsum,25000.0,Pending,Karnataka,Bangalore
2636,5,20240801,Lumpsum,50000.0,Not Verified,Gujarat,Kolkata
2637,1,20240802,Sip,10000.0,Not Verified,Tamil Nadu,Kolkata
2638,2,20240802,Sip,2000.0,Pending,Tamil Nadu,Chennai
2639,2,20240802,Sip,5000.0,Not Verified,Gujarat,Ahmedabad
2640,5,20240802,Sip,2000.0,Pending,Karnataka,Mumbai
2641,3,20240802,Redemption,25000.0,Pending,Tamil Nadu,Kolkata
2642,3,20240803,Sip,2000.0,Verified,Karnataka,Bangalore
2643,4,20240803,Sip,2000.0,Pending,Gujarat,Kolkata
2644,2,20240803,Lumpsum,10000.0,Pending,Tamil Nadu,Delhi
2645,1,20240803,Sip,2000.0,Pending,Gujarat,Kolkata
2646,5,20240803,Sip,5000.0,Not Verified,Karnataka,Ahmedabad
2647,1,20240803,Sip,1000.0,Not Verified,Tamil Nadu,Kolkata
2648,2,20240804,Sip,500.0,Not Verified,West Bengal,Chennai
2649,4,20240804,Sip,2000.0,Verified,West Bengal,Kolkata
2650,1,20240805,Sip,10000.0,Verified,Gujarat,Kolkata
2651,1,20240805,Redemption,25000.0,Verified,Karnataka,Chennai
2652,4,20240805,Sip,10000.0,Verified,Delhi,Chennai
2653,1,20240805,Lumpsum,5000.0,Not Verified,Karnataka,Kolkata
2654,1,20240806,Sip,500.0,Verified,West Bengal,Mumbai
2655,5,20240807,Redemption,25000.0,Pending,Karnataka,Ahmedabad
2656,1,20240807,Lumpsum,100000.0,Verified,Maharashtra,Chennai
2657,3,20240807,Redemption,1000.0,Pending,Karnataka,Mumbai
2658,4,20240807,Sip,500.0,Verified,Karnataka,Chennai
2659,3,20240807,Redemption,5000.0,Pending,Tamil Nadu,Ahmedabad
2660,2,20240808,Lumpsum,25000.0,Verified,West Bengal,Ahmedabad
2661,3,20240808,Redemption,1000.0,Not Verified,Tamil Nadu,Chennai
2662,5,20240808,Sip,1000.0,Pending,Gujarat,Kolkata
2663,4,20240808,Lumpsum,50000.0,Verified,Delhi,Delhi
2664,2,20240808,Lumpsum,10000.0,Not Verified,Maharashtra,Kolkata
2665,4,20240808,Lumpsum,25000.0,Not Verified,Tamil Nadu,Mumbai
2666,3,20240808,Sip,5000.0,Verified,Maharashtra,Mumbai
2667,4,20240808,Sip,5000.0,Verified,Maharashtra,Mumbai
2668,1,20240809,Redemption,10000.0,Pending,Delhi,Delhi
2669,1,20240809,Sip,2000.0,Pending,West Bengal,Bangalore
2670,3,20240809,Lumpsum,10000.0,Verified,Gujarat,Bangalore
2671,2,20240810,Sip,10000.0,Not Verified,West Bengal,Ahmedabad
2672,2,20240810,Sip,10000.0,Not Verified,Karnataka,Mumbai
2673,3,20240810,Lumpsum,100000.0,Verified,Gujarat,Chennai
2674,5,20240810,Sip,1000.0,Verified,Tamil Nadu,Kolkata
2675,1,20240810,Sip,500.0,Verified,West Bengal,Delhi
2676,4,20240810,Lumpsum,25000.0,Pending,Gujarat,Kolkata
2677,4,20240810,Sip,500.0,Pending,Tamil Nadu,Kolkata
2678,2,20240811,Lumpsum,50000.0,Verified,Delhi,Bangalore
2679,1,20240811,Sip,500.0,Pending,Gujarat,Chennai
2680,1,20240811,Sip,2000.0,Pending,West Bengal,Delhi
2681,3,20240811,Sip,2000.0,Verified,West Bengal,Kolkata
2682,4,20240811,Sip,2000.0,Pending,Tamil Nadu,Delhi
2683,3,20240812,Lumpsum,10000.0,Pending,Gujarat,Chennai
2684,4,20240812,Sip,5000.0,Verified,West Bengal,Chennai
2685,1,20240812,Sip,1000.0,Verified,Maharashtra,Ahmedabad
2686,2,20240812,Lumpsum,100000.0,Not Verified,Gujarat,Delhi
2687,1,20240812,Lumpsum,50000.0,Pending,Gujarat,Chennai
2688,2,20240812,Lumpsum,10000.0,Verified,Delhi,Ahmedabad
2689,4,20240812,Sip,10000.0,Not Verified,Gujarat,Ahmedabad
2690,1,20240813,Sip,1000.0,Verified,Tamil Nadu,Bangalore
2691,5,20240813,Lumpsum,100000.0,Pending,West Bengal,Bangalore
2692,4,20240813,Lumpsum,25000.0,Pending,Tamil Nadu,Kolkata
2693,2,20240814,Sip,500.0,Not Verified,Maharashtra,Bangalore
2694,4,20240814,Sip,500.0,Pending,Gujarat,Mumbai
2695,3,20240814,Lumpsum,5000.0,Verified,Delhi,Chennai
2696,2,20240814,Sip,500.0,Pending,Maharashtra,Chennai
2697,4,20240814,Lumpsum,10000.0,Pending,Maharashtra,Chennai
2698,2,20240814,Sip,5000.0,Pending,Delhi,Kolkata
2699,5,20240814,Sip,2000.0,Pending,Tamil Nadu,Ahmedabad
2700,5,20240814,Sip,10000.0,Not Verified,Maharashtra,Kolkata
2701,2,20240815,Redemption,10000.0,Verified,West Bengal,Chennai
2702,2,20240815,Sip,5000.0,Pending,Tamil Nadu,Mumbai
2703,4,20240816,Lumpsum,10000.0,Verified,Delhi,Chennai
2704,2,20240816,Sip,10000.0,Not Verified,Karnataka,Kolkata
2705,1,20240817,Sip,1000.0,Verified,Gujarat,Chennai
2706,2,20240817,Sip,2000.0,Pending,West Bengal,Ahmedabad
2707,2,20240817,Lumpsum,50000.0,Verified,Gujarat,Mumbai
2708,1,20240817,Lumpsum,10000.0,Not Verified,Gujarat,Bangalore
2709,2,20240817,Sip,5000.0,Verified,West Bengal,Bangalore
2710,2,20240817,Sip,10000.0,Verified,Maharashtra,Chennai
2711,1,20240817,Sip,500.0,Verified,Karnataka,Kolkata
2712,3,20240818,Redemption,5000.0,Not Verified,Karnataka,Delhi
2713,3,20240818,Sip,1000.0,Pending,Karnataka,Kolkata
2714,2,20240818,Sip,1000.0,Pending,Gujarat,Ahmedabad
2715,3,20240818,Redemption,10000.0,Not Verified,Delhi,Chennai
2716,5,20240818,Lumpsum,50000.0,Pending,Maharashtra,Chennai
2717,4,20240819,Lumpsum,50000.0,Not Verified,Karnataka,Mumbai
2718,5,20240820,Lumpsum,10000.0,Pending,Delhi,Kolkata
2719,5,20240820,Lumpsum,50000.0,Not Verified,Karnataka,Kolkata
2720,5,20240821,Lumpsum,50000.0,Not Verified,Tamil Nadu,Kolkata
2721,5,20240821,Sip,2000.0,Pending,Delhi,Bangalore
2722,2,20240821,Lumpsum,25000.0,Not Verified,Maharashtra,Delhi
2723,2,20240822,Lumpsum,5000.0,Verified,Tamil Nadu,Kolkata
2724,2,20240823,Sip,5000.0,Pending,Tamil Nadu,Delhi
2725,2,20240823,Sip,10000.0,Not Verified,Tamil Nadu,Mumbai
2726,2,20240823,Sip,2000.0,Verified,Tamil Nadu,Chennai
2727,1,20240823,Redemption,1000.0,Pending,West Bengal,Bangalore
2728,4,20240824,Sip,500.0,Verified,Tamil Nadu,Mumbai
2729,2,20240824,Sip,2000.0,Pending,Delhi,Ahmedabad
2730,3,20240824,Lumpsum,50000.0,Not Verified,Maharashtra,Ahmedabad
2731,1,20240824,Sip,5000.0,Not Verified,Gujarat,Bangalore
2732,3,20240824,Sip,10000.0,Verified,Maharashtra,Mumbai
2733,2,20240825,Sip,10000.0,Verified,West Bengal,Chennai
2734,3,20240825,Redemption,1000.0,Not Verified,Maharashtra,Chennai
2735,1,20240825,Lumpsum,25000.0,Pending,Delhi,Ahmedabad
2736,1,20240825,Lumpsum,5000.0,Pending,Karnataka,Kolkata
2737,5,20240825,Redemption,1000.0,Not Verified,West Bengal,Kolkata
2738,2,20240825,Sip,5000.0,Verified,Maharashtra,Delhi
2739,4,20240825,Sip,5000.0,Verified,Maharashtra,Chennai
2740,3,20240826,Sip,10000.0,Pending,Gujarat,Kolkata
2741,1,20240826,Sip,10000.0,Not Verified,West Bengal,Bangalore
2742,5,20240826,Sip,2000.0,Pending,Tamil Nadu,Chennai
2743,5,20240826,Sip,1000.0,Verified,Karnataka,Delhi
2744,2,20240826,Sip,2000.0,Verified,Delhi,Ahmedabad
2745,3,20240827,Redemption,1000.0,Verified,Karnataka,Kolkata
2746,4,20240827,Sip,1000.0,Verified,Delhi,Ahmedabad
2747,3,20240827,Sip,2000.0,Verified,Maharashtra,Bangalore
2748,5,20240827,Redemption,5000.0,Pending,Delhi,Ahmedabad
2749,1,20240827,Lumpsum,50000.0,Verified,Karnataka,Bangalore
2750,5,20240827,Sip,10000.0,Pending,Delhi,Delhi
2751,4,20240827,Lumpsum,100000.0,Not Verified,West Bengal,Kolkata
2752,5,20240827,Sip,10000.0,Not Verified,Delhi,Mumbai
2753,3,20240827,Lumpsum,50000.0,Verified,West Bengal,Bangalore
2754,1,20240827,Sip,1000.0,Not Verified,West Bengal,Delhi
2755,3,20240828,Sip,2000.0,Not Verified,Gujarat,Chennai
2756,4,20240828,Sip,10000.0,Verified,West Bengal,Bangalore
2757,5,20240828,Sip,5000.0,Verified,Karnataka,Bangalore
2758,5,20240828,Sip,2000.0,Pending,Tamil Nadu,Chennai
2759,5,20240828,Redemption,25000.0,Not Verified,Tamil Nadu,Mumbai
2760,1,20240828,Sip,1000.0,Pending,Maharashtra,Delhi
2761,4,20240828,Lumpsum,100000.0,Not Verified,Gujarat,Mumbai
2762,4,20240828,Sip,1000.0,Pending,Delhi,Bangalore
2763,3,20240828,Sip,5000.0,Not Verified,Delhi,Kolkata
2764,4,20240829,Sip,2000.0,Not Verified,Tamil Nadu,Mumbai
2765,4,20240829,Sip,10000.0,Verified,West Bengal,Chennai
2766,3,20240829,Lumpsum,100000.0,Pending,Karnataka,Kolkata
2767,2,20240830,Sip,5000.0,Not Verified,West Bengal,Bangalore
2768,4,20240830,Sip,5000.0,Pending,Delhi,Bangalore
2769,5,20240830,Redemption,25000.0,Pending,Maharashtra,Ahmedabad
2770,1,20240831,Sip,2000.0,Pending,Gujarat,Bangalore
2771,3,20240901,Sip,10000.0,Pending,Maharashtra,Chennai
2772,1,20240901,Lumpsum,25000.0,Not Verified,Maharashtra,Ahmedabad
2773,2,20240901,Lumpsum,5000.0,Pending,Delhi,Chennai
2774,4,20240902,Lumpsum,25000.0,Pending,Karnataka,Ahmedabad
2775,2,20240902,Redemption,5000.0,Pending,Gujarat,Mumbai
2776,3,20240903,Lumpsum,5000.0,Verified,Maharashtra,Mumbai
2777,2,20240903,Sip,500.0,Not Verified,Tamil Nadu,Chennai
2778,3,20240903,Sip,500.0,Pending,West Bengal,Ahmedabad
2779,3,20240903,Lumpsum,25000.0,Pending,West Bengal,Delhi
2780,5,20240903,Lumpsum,100000.0,Verified,Maharashtra,Kolkata
2781,4,20240903,Redemption,5000.0,Pending,Karnataka,Kolkata
2782,4,20240904,Sip,2000.0,Pending,Tamil Nadu,Bangalore
2783,5,20240904,Lumpsum,25000.0,Not Verified,Maharashtra,Mumbai
2784,2,20240904,Sip,2000.0,Verified,Tamil Nadu,Delhi
2785,2,20240904,Sip,10000.0,Not Verified,Gujarat,Bangalore
2786,2,20240905,Sip,2000.0,Verified,Maharashtra,Chennai
2787,1,20240905,Lumpsum,10000.0,Pending,West Bengal,Kolkata
2788,1,20240905,Redemption,25000.0,Pending,West Bengal,Delhi
2789,1,20240906,Lumpsum,5000.0,Pending,Gujarat,Kolkata
2790,5,20240906,Lumpsum,10000.0,Verified,West Bengal,Bangalore
2791,1,20240906,Sip,1000.0,Not Verified,Delhi,Mumbai
2792,3,20240906,Sip,5000.0,Not Verified,Maharashtra,Mumbai
2793,2,20240906,Sip,1000.0,Verified,Delhi,Kolkata
2794,1,20240906,Lumpsum,100000.0,Not Verified,Karnataka,Ahmedabad
2795,4,20240906,Sip,500.0,Not Verified,Tamil Nadu,Ahmedabad
2796,4,20240908,Sip,1000.0,Pending,Gujarat,Bangalore
2797,2,20240908,Sip,5000.0,Not Verified,Gujarat,Kolkata
2798,2,20240908,Lumpsum,5000.0,Verified,Gujarat,Delhi
2799,5,20240908,Sip,1000.0,Pending,Maharashtra,Kolkata
2800,5,20240908,Sip,500.0,Not Verified,Tamil Nadu,Bangalore
2801,4,20240908,Sip,500.0,Pending,Tamil Nadu,Delhi
2802,1,20240909,Sip,500.0,Verified,West Bengal,Delhi
2803,2,20240909,Sip,5000.0,Pending,Karnataka,Chennai
2804,3,20240909,Sip,10000.0,Not Verified,Gujarat,Bangalore
2805,5,20240909,Lumpsum,50000.0,Pending,Delhi,Kolkata
2806,4,20240909,Sip,1000.0,Not Verified,Tamil Nadu,Mumbai
2807,5,20240909,Sip,5000.0,Not Verified,Tamil Nadu,Bangalore
2808,1,20240909,Sip,2000.0,Pending,Karnataka,Delhi
2809,3,20240909,Lumpsum,25000.0,Verified,Tamil Nadu,Bangalore
2810,1,20240909,Sip,1000.0,Not Verified,Karnataka,Kolkata
2811,2,20240910,Sip,2000.0,Not Verified,Delhi,Chennai
2812,4,20240910,Lumpsum,5000.0,Pending,Gujarat,Kolkata
2813,4,20240910,Sip,1000.0,Pending,Maharashtra,Ahmedabad
2814,1,20240910,Sip,10000.0,Verified,Delhi,Ahmedabad
2815,2,20240910,Sip,1000.0,Pending,West Bengal,Kolkata
2816,1,20240910,Redemption,25000.0,Not Verified,Karnataka,Chennai
2817,3,20240911,Redemption,10000.0,Not Verified,Delhi,Chennai
2818,3,20240911,Sip,10000.0,Verified,Delhi,Mumbai
2819,1,20240911,Sip,1000.0,Verified,Tamil Nadu,Ahmedabad
2820,3,20240911,Sip,10000.0,Not Verified,Tamil Nadu,Delhi
2821,5,20240911,Lumpsum,10000.0,Verified,Tamil Nadu,Chennai
2822,1,20240911,Sip,10000.0,Not Verified,Karnataka,Mumbai
2823,4,20240911,Lumpsum,100000.0,Not Verified,West Bengal,Kolkata
2824,2,20240912,Sip,1000.0,Not Verified,Maharashtra,Ahmedabad
2825,2,20240912,Sip,10000.0,Pending,Gujarat,Kolkata
2826,4,20240913,Sip,5000.0,Verified,Karnataka,Bangalore
2827,5,20240913,Sip,1000.0,Pending,Delhi,Kolkata
2828,2,20240913,Sip,1000.0,Not Verified,Gujarat,Delhi
2829,5,20240913,Lumpsum,10000.0,Verified,West Bengal,Delhi
2830,1,20240914,Redemption,1000.0,Pending,Tamil Nadu,Ahmedabad
2831,5,20240914,Lumpsum,5000.0,Not Verified,Tamil Nadu,Kolkata
2832,5,20240914,Sip,500.0,Verified,Gujarat,Chennai
2833,1,20240914,Sip,500.0,Not Verified,Gujarat,Ahmedabad
2834,2,20240914,Sip,10000.0,Verified,Delhi,Ahmedabad
2835,2,20240914,Sip,2000.0,Not Verified,Maharashtra,Chennai
2836,1,20240914,Sip,10000.0,Pending,Delhi,Chennai
2837,5,20240915,Sip,5000.0,Verified,Maharashtra,Chennai
2838,2,20240915,Lumpsum,50000.0,Verified,Maharashtra,Bangalore
2839,5,20240915,Sip,2000.0,Verified,Maharashtra,Chennai
2840,5,20240915,Sip,1000.0,Verified,Karnataka,Delhi
2841,5,20240915,Sip,1000.0,Verified,West Bengal,Bangalore
2842,4,20240915,Lumpsum,10000.0,Verified,Maharashtra,Bangalore
2843,3,20240915,Lumpsum,100000.0,Verified,Gujarat,Bangalore
2844,4,20240916,Lumpsum,100000.0,Verified,West Bengal,Bangalore
2845,4,20240916,Sip,5000.0,Not Verified,Maharashtra,Chennai
2846,5,20240916,Lumpsum,50000.0,Not Verified,Maharashtra,Delhi
2847,1,20240916,Sip,2000.0,Not Verified,West Bengal,Chennai
2848,3,20240917,Redemption,10000.0,Verified,West Bengal,Kolkata
2849,2,20240917,Lumpsum,25000.0,Pending,Gujarat,Delhi
2850,4,20240917,Lumpsum,100000.0,Not Verified,Maharashtra,Ahmedabad
2851,3,20240917,Lumpsum,5000.0,Not Verified,Karnataka,Chennai
2852,2,20240918,Lumpsum,5000.0,Pending,Tamil Nadu,Bangalore
2853,3,20240918,Redemption,1000.0,Verified,Gujarat,Bangalore
2854,1,20240918,Sip,5000.0,Not Verified,Gujarat,Chennai
2855,2,20240918,Sip,1000.0,Verified,West Bengal,Chennai
2856,1,20240918,Sip,500.0,Pending,West Bengal,Bangalore
2857,1,20240918,Sip,2000.0,Not Verified,Karnataka,Ahmedabad
2858,1,20240918,Lumpsum,25000.0,Not Verified,Gujarat,Ahmedabad
2859,5,20240918,Sip,2000.0,Not Verified,Karnataka,Bangalore
2860,5,20240919,Sip,2000.0,Pending,West Bengal,Ahmedabad
2861,4,20240919,Sip,2000.0,Pending,West Bengal,Mumbai
2862,1,20240919,Lumpsum,10000.0,Pending,Maharashtra,Mumbai
2863,5,20240919,Redemption,25000.0,Pending,West Bengal,Ahmedabad
2864,5,20240919,Lumpsum,5000.0,Verified,Tamil Nadu,Ahmedabad
2865,1,20240919,Sip,5000.0,Verified,Karnataka,Kolkata
2866,2,20240920,Sip,1000.0,Verified,Gujarat,Chennai
2867,2,20240920,Lumpsum,100000.0,Verified,Maharashtra,Bangalore
2868,2,20240920,Lumpsum,10000.0,Pending,Gujarat,Chennai
2869,3,20240920,Sip,10000.0,Pending,Delhi,Mumbai
2870,4,20240921,Sip,500.0,Not Verified,Tamil Nadu,Delhi
2871,4,20240921,Sip,2000.0,Not Verified,Gujarat,Delhi
2872,2,20240922,Lumpsum,100000.0,Verified,Tamil Nadu,Chennai
2873,1,20240922,Sip,10000.0,Not Verified,Delhi,Kolkata
2874,5,20240922,Lumpsum,100000.0,Verified,Maharashtra,Mumbai
2875,3,20240923,Sip,1000.0,Pending,Maharashtra,Bangalore
2876,1,20240923,Lumpsum,10000.0,Pending,Maharashtra,Delhi
2877,1,20240923,Sip,1000.0,Pending,West Bengal,Delhi
2878,1,20240923,Lumpsum,100000.0,Verified,Maharashtra,Kolkata
2879,3,20240923,Lumpsum,5000.0,Verified,Karnataka,Kolkata
2880,1,20240923,Sip,2000.0,Pending,West Bengal,Ahmedabad
2881,4,20240924,Lumpsum,10000.0,Verified,West Bengal,Bangalore
2882,1,20240924,Sip,10000.0,Not Verified,Karnataka,Kolkata
2883,3,20240924,Lumpsum,25000.0,Pending,Delhi,Ahmedabad
2884,4,20240925,Lumpsum,10000.0,Not Verified,Tamil Nadu,Kolkata
2885,1,20240925,Sip,5000.0,Pending,Karnataka,Kolkata
2886,2,20240925,Sip,1000.0,Verified,Tamil Nadu,Kolkata
2887,2,20240925,Sip,2000.0,Pending,West Bengal,Chennai
2888,3,20240926,Lumpsum,50000.0,Not Verified,Delhi,Mumbai
2889,3,20240926,Sip,2000.0,Not Verified,West Bengal,Mumbai
2890,1,20240926,Sip,5000.0,Pending,Karnataka,Chennai
2891,5,20240927,Sip,1000.0,Pending,Gujarat,Chennai
2892,3,20240927,Lumpsum,25000.0,Verified,West Bengal,Chennai
2893,4,20240928,Sip,500.0,Not Verified,West Bengal,Mumbai
2894,5,20240928,Sip,2000.0,Verified,West Bengal,Delhi
2895,1,20240928,Sip,1000.0,Pending,Maharashtra,Chennai
2896,5,20240928,Lumpsum,50000.0,Verified,Tamil Nadu,Delhi
2897,3,20240929,Lumpsum,100000.0,Verified,Tamil Nadu,Delhi
2898,5,20240929,Sip,1000.0,Pending,Gujarat,Bangalore
2899,1,20240929,Lumpsum,50000.0,Verified,West Bengal,Bangalore
2900,3,20240929,Sip,1000.0,Not Verified,Delhi,Ahmedabad
2901,2,20240930,Sip,1000.0,Not Verified,Gujarat,Chennai
2902,1,20240930,Lumpsum,100000.0,Not Verified,West Bengal,Mumbai
2903,3,20240930,Lumpsum,100000.0,Pending,West Bengal,Delhi
2904,5,20240930,Lumpsum,100000.0,Not Verified,Maharashtra,Chennai
2905,2,20240930,Sip,500.0,Verified,Gujarat,Kolkata
2906,1,20240930,Lumpsum,10000.0,Pending,Maharashtra,Mumbai
2907,5,20240930,Lumpsum,10000.0,Not Verified,Delhi,Delhi
2908,5,20240930,Redemption,25000.0,Pending,Tamil Nadu,Bangalore
2909,2,20241001,Sip,10000.0,Verified,Maharashtra,Kolkata
2910,2,20241002,Lumpsum,100000.0,Pending,Karnataka,Kolkata
2911,2,20241002,Redemption,1000.0,Verified,Karnataka,Mumbai
2912,4,20241003,Sip,10000.0,Verified,Karnataka,Chennai
2913,4,20241003,Sip,2000.0,Verified,Delhi,Delhi
2914,5,20241003,Sip,5000.0,Verified,Maharashtra,Delhi
2915,3,20241003,Lumpsum,10000.0,Verified,Gujarat,Kolkata
2916,5,20241003,Sip,5000.0,Pending,Gujarat,Mumbai
2917,1,20241003,Sip,2000.0,Not Verified,Gujarat,Kolkata
2918,3,20241004,Sip,500.0,Pending,Maharashtra,Mumbai
2919,1,20241004,Sip,1000.0,Pending,Gujarat,Chennai
2920,3,20241004,Sip,1000.0,Not Verified,Maharashtra,Mumbai
2921,5,20241004,Sip,2000.0,Pending,Delhi,Chennai
2922,1,20241004,Sip,10000.0,Not Verified,Karnataka,Delhi
2923,3,20241004,Sip,10000.0,Pending,Maharashtra,Ahmedabad
2924,1,20241005,Redemption,1000.0,Not Verified,Tamil Nadu,Mumbai
2925,5,20241005,Lumpsum,25000.0,Not Verified,Maharashtra,Mumbai
2926,3,20241005,Sip,1000.0,Pending,Karnataka,Bangalore
2927,5,20241005,Sip,10000.0,Pending,Gujarat,Chennai
2928,4,20241005,Lumpsum,5000.0,Verified,Karnataka,Chennai
2929,3,20241006,Redemption,1000.0,Not Verified,Maharashtra,Chennai
2930,5,20241006,Sip,1000.0,Not Verified,Maharashtra,Mumbai
2931,4,20241007,Redemption,1000.0,Verified,Karnataka,Delhi
2932,3,20241007,Lumpsum,25000.0,Verified,Tamil Nadu,Kolkata
2933,2,20241007,Sip,2000.0,Verified,Tamil Nadu,Chennai
2934,3,20241007,Sip,500.0,Pending,Gujarat,Mumbai
2935,1,20241007,Sip,5000.0,Pending,West Bengal,Chennai
2936,3,20241007,Sip,1000.0,Pending,Tamil Nadu,Bangalore
2937,4,20241008,Lumpsum,100000.0,Pending,Tamil Nadu,Kolkata
2938,2,20241008,Lumpsum,10000.0,Pending,Tamil Nadu,Ahmedabad
2939,5,20241008,Redemption,5000.0,Verified,Gujarat,Mumbai
2940,2,20241008,Lumpsum,5000.0,Verified,Tamil Nadu,Kolkata
2941,1,20241008,Lumpsum,100000.0,Not Verified,West Bengal,Delhi
2942,4,20241008,Redemption,25000.0,Not Verified,Tamil Nadu,Mumbai
2943,5,20241009,Sip,1000.0,Not Verified,Delhi,Kolkata
2944,5,20241009,Lumpsum,50000.0,Pending,West Bengal,Kolkata
2945,2,20241009,Lumpsum,10000.0,Verified,Delhi,Delhi
2946,3,20241009,Sip,5000.0,Pending,Gujarat,Delhi
2947,1,20241010,Sip,1000.0,Pending,Delhi,Ahmedabad
2948,4,20241010,Lumpsum,5000.0,Verified,Tamil Nadu,Kolkata
2949,3,20241010,Sip,500.0,Not Verified,Delhi,Delhi
2950,2,20241010,Sip,10000.0,Verified,West Bengal,Bangalore
2951,3,20241010,Sip,10000.0,Pending,Tamil Nadu,Chennai
2952,1,20241011,Sip,500.0,Verified,Tamil Nadu,Mumbai
2953,3,20241011,Sip,1000.0,Pending,Karnataka,Kolkata
2954,1,20241011,Sip,2000.0,Verified,Maharashtra,Ahmedabad
2955,4,20241011,Lumpsum,50000.0,Verified,Karnataka,Delhi
2956,3,20241011,Lumpsum,100000.0,Verified,Delhi,Bangalore
2957,2,20241011,Redemption,1000.0,Not Verified,Delhi,Ahmedabad
2958,1,20241011,Sip,2000.0,Verified,Tamil Nadu,Delhi
2959,4,20241012,Sip,1000.0,Not Verified,West Bengal,Bangalore
2960,5,20241012,Lumpsum,25000.0,Not Verified,West Bengal,Kolkata
2961,1,20241012,Redemption,1000.0,Verified,West Bengal,Ahmedabad
2962,5,20241012,Sip,5000.0,Verified,Maharashtra,Chennai
2963,5,20241012,Lumpsum,10000.0,Verified,Karnataka,Ahmedabad
2964,2,20241013,Sip,2000.0,Pending,Delhi,Delhi
2965,5,20241013,Sip,1000.0,Not Verified,Karnataka,Mumbai
2966,3,20241013,Sip,1000.0,Not Verified,Delhi,Delhi
2967,4,20241013,Lumpsum,25000.0,Pending,Maharashtra,Delhi
2968,4,20241014,Sip,500.0,Verified,Maharashtra,Mumbai
2969,3,20241014,Sip,1000.0,Pending,Tamil Nadu,Delhi
2970,5,20241014,Sip,10000.0,Verified,Delhi,Chennai
2971,2,20241014,Sip,500.0,Pending,Karnataka,Chennai
2972,2,20241015,Sip,500.0,Verified,Karnataka,Kolkata
2973,1,20241015,Sip,500.0,Verified,Maharashtra,Delhi
2974,5,20241016,Lumpsum,5000.0,Not Verified,Maharashtra,Bangalore
2975,5,20241016,Lumpsum,5000.0,Not Verified,Tamil Nadu,Kolkata
