scheme_code,scheme_name,fund_house,date,nav
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-19,54.81
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-20,53.486
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-21,53.356
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-22,54.713
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-25,54.741
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-26,54.942
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-27,53.924
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-28,53.439
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-29,53.149
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-01,52.907
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-02,53.945
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-03,54.409
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-04,53.52
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-05,53.729
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-08,54.143
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-09,55.088
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-10,56.421
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-11,55.579
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-12,54.918
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-15,53.903
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-16,53.725
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-17,54.113
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-18,54.931
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-19,54.88
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-22,54.628
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-23,54.763
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-24,54.092
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-25,55.826
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-26,54.507
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-29,54.669
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-04-30,56.365
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-01,56.382
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-02,56.233
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-03,55.943
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-06,55.803
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-07,56.976
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-08,55.127
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-09,56.421
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-10,55.24
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-13,55.03
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-14,54.688
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-15,55.184
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-16,53.888
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-17,54.274
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-20,55.958
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-21,54.836
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-22,55.004
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-23,54.471
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-24,54.831
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-27,54.858
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-28,54.343
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-29,54.753
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-30,56.267
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-05-31,56.117
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-03,56.738
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-04,55.659
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-05,54.877
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-06,55.278
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-07,56.534
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-10,56.848
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-11,56.593
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-12,56.603
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-13,55.563
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-14,56.08
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-17,56.839
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-18,56.466
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-19,56.08
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-20,56.316
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-21,55.959
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-24,55.915
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-25,57.715
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-26,57.513
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-27,57.217
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-06-28,56.675
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-01,57.323
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-02,57.178
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-03,56.635
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-04,57.781
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-05,59.036
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-08,58.518
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-09,56.914
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-10,57.792
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-11,57.213
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-12,57.907
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-15,56.233
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-16,57.002
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-17,55.987
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-18,56.615
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-19,56.639
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-22,55.845
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-23,55.516
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-24,56.102
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-25,56.202
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-26,56.709
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-29,58.427
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-30,57.083
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-07-31,58.497
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-01,58.6
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-02,57.827
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-05,56.696
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-06,56.546
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-07,57.345
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-08,57.247
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-09,58.571
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-12,57.321
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-13,57.322
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-14,56.267
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-15,56.586
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-16,57.355
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-19,57.006
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-20,54.833
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-21,55.008
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-22,55.38
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-23,55.728
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-26,56.782
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-27,55.888
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-28,56.473
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-29,57.504
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-08-30,56.001
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-02,56.281
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-03,55.869
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-04,55.811
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-05,56.115
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-06,55.717
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-09,55.166
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-10,55.206
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-11,54.323
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-12,53.456
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-13,54.015
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-16,53.103
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-17,53.647
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-18,54.031
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-19,52.661
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-20,52.139
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-23,53.092
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-24,52.326
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-25,51.974
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-26,52.346
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-27,52.975
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-09-30,52.786
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-01,52.325
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-02,53.465
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-03,54.888
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-04,55.711
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-07,55.794
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-08,55.133
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-09,54.461
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-10,54.9
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-11,55.257
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-14,56.442
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-15,57.007
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-16,55.747
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-17,56.645
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-18,55.815
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-21,55.505
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-22,55.725
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-23,57.43
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-24,60.185
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-25,60.747
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-28,60.592
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-29,61.092
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-30,61.924
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-10-31,61.639
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-01,63.334
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-04,63.566
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-05,64.055
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-06,64.711
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-07,65.134
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-08,65.972
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-11,65.377
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-12,64.845
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-13,63.797
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-14,64.231
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-15,64.999
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-18,65.46
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-19,67.139
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-20,67.146
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-21,67.837
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-22,66.748
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-25,66.375
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-26,67.085
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-27,67.958
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-28,67.673
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-11-29,67.614
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-02,66.105
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-03,65.765
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-04,66.663
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-05,67.254
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-06,67.774
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-09,67.838
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-10,67.859
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-11,67.204
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-12,67.925
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-13,68.369
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-16,68.89
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-17,68.362
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-18,66.202
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-19,67.314
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-20,66.846
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-23,66.0
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-24,66.703
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-25,66.325
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-26,67.402
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-27,68.042
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-30,68.757
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-12-31,67.376
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-01,68.626
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-02,68.909
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-03,68.542
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-06,68.703
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-07,66.91
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-08,67.335
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-09,66.317
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-10,64.998
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-13,63.543
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-14,64.625
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-15,64.031
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-16,65.534
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-17,65.023
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-20,63.391
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-21,62.351
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-22,63.53
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-23,63.395
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-24,62.888
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-27,63.052
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-28,63.541
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-29,64.628
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-30,66.06
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-01-31,65.718
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-03,64.437
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-04,64.051
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-05,64.315
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-06,63.404
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-07,62.513
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-10,62.849
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-11,62.815
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-12,62.859
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-13,62.16
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-14,61.958
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-17,61.117
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-18,61.951
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-19,62.933
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-20,61.227
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-21,60.391
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-24,59.062
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-25,58.501
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-26,58.439
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-27,57.194
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-02-28,56.42
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-03,55.588
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-04,55.772
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-05,55.841
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-06,55.251
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-07,55.409
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-10,54.967
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-11,54.754
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-12,56.158
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-13,57.31
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-14,56.214
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-17,56.93
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-18,57.638
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-19,56.666
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-20,57.377
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-21,58.728
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-24,57.759
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-25,56.981
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-26,57.869
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-27,58.117
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-28,58.611
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-03-31,58.923
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-01,59.281
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-02,58.125
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-03,59.057
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-04,60.115
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-07,59.92
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-08,59.893
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-09,58.545
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-10,59.01
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-11,59.53
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-14,59.487
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-15,60.511
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-16,60.22
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-17,60.745
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-18,59.835
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-21,59.825
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-22,59.681
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-23,59.895
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-24,59.576
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-25,59.47
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-28,60.224
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-29,59.843
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-04-30,58.429
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-01,59.995
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-02,61.264
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-05,60.099
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-06,60.737
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-07,60.292
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-08,60.543
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-09,60.823
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-12,60.622
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-13,59.925
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-14,59.319
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-15,58.521
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-16,57.807
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-19,57.761
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-20,57.155
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-21,57.755
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-22,59.069
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-23,58.569
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-26,58.792
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-27,59.246
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-28,59.679
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-29,59.759
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-05-30,60.44
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-02,60.891
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-03,59.783
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-04,60.58
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-05,61.404
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-06,60.717
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-09,60.764
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-10,61.402
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-11,61.222
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-12,62.228
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-13,64.486
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-16,63.743
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-17,62.449
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-18,62.747
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-19,63.442
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-20,63.236
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-23,64.642
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-24,63.37
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-25,64.045
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-26,63.478
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-27,65.149
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-06-30,67.139
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-01,66.385
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-02,65.853
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-03,66.721
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-04,66.348
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-07,66.316
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-08,66.355
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-09,64.484
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-10,64.484
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-11,63.833
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-14,63.375
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-15,64.775
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-16,63.579
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-17,64.372
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-18,64.116
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-21,63.86
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-22,64.635
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-23,64.978
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-24,65.55
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-25,66.522
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-28,66.205
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-29,65.613
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-30,64.567
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-07-31,63.785
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-01,66.683
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-04,67.954
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-05,66.604
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-06,65.309
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-07,65.796
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-08,66.351
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-11,66.913
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-12,66.671
MF105,Kotak Equity Opportunities,Kotak Mahindra,2025-08-13,66.559
