amfi_code,kyc_status,transaction_type,amount,state,city,date
100004,Not Verified,Sip,2000,Gujarat,Delhi,2024-09-21
100002,Verified,Lumpsum,100000,Tamil Nadu,Chennai,2024-09-22
100001,Not Verified,Sip,10000,Delhi,Kolkata,2024-09-22
100005,Verified,Lumpsum,100000,Maharashtra,Mumbai,2024-09-22
100003,Pending,Sip,1000,Maharashtra,Bangalore,2024-09-23
100001,Pending,Lumpsum,10000,Maharashtra,Delhi,2024-09-23
100001,Pending,Sip,1000,West Bengal,Delhi,2024-09-23
100001,Verified,Lumpsum,100000,Maharashtra,Kolkata,2024-09-23
100003,Verified,Lumpsum,5000,Karnataka,Kolkata,2024-09-23
100001,Pending,Sip,2000,West Bengal,Ahmedabad,2024-09-23
100004,Verified,Lumpsum,10000,West Bengal,Bangalore,2024-09-24
100001,Not Verified,Sip,10000,Karnataka,Kolkata,2024-09-24
100003,Pending,Lumpsum,25000,Delhi,Ahmedabad,2024-09-24
100004,Not Verified,Lumpsum,10000,Tamil Nadu,Kolkata,2024-09-25
100001,Pending,Sip,5000,Karnataka,Kolkata,2024-09-25
100002,Verified,Sip,1000,Tamil Nadu,Kolkata,2024-09-25
100002,Pending,Sip,2000,West Bengal,Chennai,2024-09-25
100003,Not Verified,Lumpsum,50000,Delhi,Mumbai,2024-09-26
100003,Not Verified,Sip,2000,West Bengal,Mumbai,2024-09-26
100001,Pending,Sip,5000,Karnataka,Chennai,2024-09-26
100005,Pending,Sip,1000,Gujarat,Chennai,2024-09-27
100003,Verified,Lumpsum,25000,West Bengal,Chennai,2024-09-27
100004,Not Verified,Sip,500,West Bengal,Mumbai,2024-09-28
100005,Verified,Sip,2000,West Bengal,Delhi,2024-09-28
100001,Pending,Sip,1000,Maharashtra,Chennai,2024-09-28
100005,Verified,Lumpsum,50000,Tamil Nadu,Delhi,2024-09-28
100003,Verified,Lumpsum,100000,Tamil Nadu,Delhi,2024-09-29
100005,Pending,Sip,1000,Gujarat,Bangalore,2024-09-29
100001,Verified,Lumpsum,50000,West Bengal,Bangalore,2024-09-29
100003,Not Verified,Sip,1000,Delhi,Ahmedabad,2024-09-29
100002,Not Verified,Sip,1000,Gujarat,Chennai,2024-09-30
100001,Not Verified,Lumpsum,100000,West Bengal,Mumbai,2024-09-30
100003,Pending,Lumpsum,100000,West Bengal,Delhi,2024-09-30
100005,Not Verified,Lumpsum,100000,Maharashtra,Chennai,2024-09-30
100002,Verified,Sip,500,Gujarat,Kolkata,2024-09-30
100001,Pending,Lumpsum,10000,Maharashtra,Mumbai,2024-09-30
100005,Not Verified,Lumpsum,10000,Delhi,Delhi,2024-09-30
100005,Pending,Redemption,25000,Tamil Nadu,Bangalore,2024-09-30
100002,Verified,Sip,10000,Maharashtra,Kolkata,2024-10-01
100002,Pending,Lumpsum,100000,Karnataka,Kolkata,2024-10-02
100002,Verified,Redemption,1000,Karnataka,Mumbai,2024-10-02
100004,Verified,Sip,10000,Karnataka,Chennai,2024-10-03
100004,Verified,Sip,2000,Delhi,Delhi,2024-10-03
100005,Verified,Sip,5000,Maharashtra,Delhi,2024-10-03
100003,Verified,Lumpsum,10000,Gujarat,Kolkata,2024-10-03
100005,Pending,Sip,5000,Gujarat,Mumbai,2024-10-03
100001,Not Verified,Sip,2000,Gujarat,Kolkata,2024-10-03
100003,Pending,Sip,500,Maharashtra,Mumbai,2024-10-04
100001,Pending,Sip,1000,Gujarat,Chennai,2024-10-04
100003,Not Verified,Sip,1000,Maharashtra,Mumbai,2024-10-04
100005,Pending,Sip,2000,Delhi,Chennai,2024-10-04
100001,Not Verified,Sip,10000,Karnataka,Delhi,2024-10-04
100003,Pending,Sip,10000,Maharashtra,Ahmedabad,2024-10-04
100001,Not Verified,Redemption,1000,Tamil Nadu,Mumbai,2024-10-05
100005,Not Verified,Lumpsum,25000,Maharashtra,Mumbai,2024-10-05
100003,Pending,Sip,1000,Karnataka,Bangalore,2024-10-05
100005,Pending,Sip,10000,Gujarat,Chennai,2024-10-05
100004,Verified,Lumpsum,5000,Karnataka,Chennai,2024-10-05
100003,Not Verified,Redemption,1000,Maharashtra,Chennai,2024-10-06
100005,Not Verified,Sip,1000,Maharashtra,Mumbai,2024-10-06
100004,Verified,Redemption,1000,Karnataka,Delhi,2024-10-07
100003,Verified,Lumpsum,25000,Tamil Nadu,Kolkata,2024-10-07
100002,Verified,Sip,2000,Tamil Nadu,Chennai,2024-10-07
100003,Pending,Sip,500,Gujarat,Mumbai,2024-10-07
100001,Pending,Sip,5000,West Bengal,Chennai,2024-10-07
100003,Pending,Sip,1000,Tamil Nadu,Bangalore,2024-10-07
100004,Pending,Lumpsum,100000,Tamil Nadu,Kolkata,2024-10-08
100002,Pending,Lumpsum,10000,Tamil Nadu,Ahmedabad,2024-10-08
100005,Verified,Redemption,5000,Gujarat,Mumbai,2024-10-08
100002,Verified,Lumpsum,5000,Tamil Nadu,Kolkata,2024-10-08
100001,Not Verified,Lumpsum,100000,West Bengal,Delhi,2024-10-08
100004,Not Verified,Redemption,25000,Tamil Nadu,Mumbai,2024-10-08
100005,Not Verified,Sip,1000,Delhi,Kolkata,2024-10-09
100005,Pending,Lumpsum,50000,West Bengal,Kolkata,2024-10-09
100002,Verified,Lumpsum,10000,Delhi,Delhi,2024-10-09
100003,Pending,Sip,5000,Gujarat,Delhi,2024-10-09
100001,Pending,Sip,1000,Delhi,Ahmedabad,2024-10-10
100004,Verified,Lumpsum,5000,Tamil Nadu,Kolkata,2024-10-10
100003,Not Verified,Sip,500,Delhi,Delhi,2024-10-10
100002,Verified,Sip,10000,West Bengal,Bangalore,2024-10-10
100003,Pending,Sip,10000,Tamil Nadu,Chennai,2024-10-10
100001,Verified,Sip,500,Tamil Nadu,Mumbai,2024-10-11
100003,Pending,Sip,1000,Karnataka,Kolkata,2024-10-11
100001,Verified,Sip,2000,Maharashtra,Ahmedabad,2024-10-11
100004,Verified,Lumpsum,50000,Karnataka,Delhi,2024-10-11
100003,Verified,Lumpsum,100000,Delhi,Bangalore,2024-10-11
100002,Not Verified,Redemption,1000,Delhi,Ahmedabad,2024-10-11
100001,Verified,Sip,2000,Tamil Nadu,Delhi,2024-10-11
100004,Not Verified,Sip,1000,West Bengal,Bangalore,2024-10-12
100005,Not Verified,Lumpsum,25000,West Bengal,Kolkata,2024-10-12
100001,Verified,Redemption,1000,West Bengal,Ahmedabad,2024-10-12
100005,Verified,Sip,5000,Maharashtra,Chennai,2024-10-12
100005,Verified,Lumpsum,10000,Karnataka,Ahmedabad,2024-10-12
100002,Pending,Sip,2000,Delhi,Delhi,2024-10-13
100005,Not Verified,Sip,1000,Karnataka,Mumbai,2024-10-13
100003,Not Verified,Sip,1000,Delhi,Delhi,2024-10-13
100004,Pending,Lumpsum,25000,Maharashtra,Delhi,2024-10-13
100004,Verified,Sip,500,Maharashtra,Mumbai,2024-10-14
100003,Pending,Sip,1000,Tamil Nadu,Delhi,2024-10-14
100005,Verified,Sip,10000,Delhi,Chennai,2024-10-14
100002,Pending,Sip,500,Karnataka,Chennai,2024-10-14
100002,Verified,Sip,500,Karnataka,Kolkata,2024-10-15
100001,Verified,Sip,500,Maharashtra,Delhi,2024-10-15
100005,Not Verified,Lumpsum,5000,Maharashtra,Bangalore,2024-10-16
100005,Not Verified,Lumpsum,5000,Tamil Nadu,Kolkata,2024-10-16
100003,Pending,Sip,10000,Tamil Nadu,Chennai,2024-10-16
100004,Verified,Lumpsum,5000,Delhi,Chennai,2024-10-16
100005,Verified,Sip,2000,Maharashtra,Delhi,2024-10-17
100002,Not Verified,Sip,5000,West Bengal,Bangalore,2024-10-17
100005,Pending,Sip,2000,Delhi,Delhi,2024-10-17
100005,Not Verified,Sip,2000,Karnataka,Delhi,2024-10-17
100005,Verified,Sip,5000,Maharashtra,Chennai,2024-10-17
100002,Verified,Sip,5000,West Bengal,Kolkata,2024-10-18
100003,Pending,Sip,500,Tamil Nadu,Mumbai,2024-10-18
100003,Verified,Sip,10000,Karnataka,Kolkata,2024-10-18
100004,Pending,Sip,10000,West Bengal,Kolkata,2024-10-18
100005,Not Verified,Sip,5000,Maharashtra,Mumbai,2024-10-18
100002,Not Verified,Redemption,10000,Gujarat,Chennai,2024-10-18
100001,Not Verified,Sip,2000,Karnataka,Kolkata,2024-10-18
100002,Pending,Sip,1000,Tamil Nadu,Mumbai,2024-10-19
100003,Verified,Redemption,5000,Tamil Nadu,Delhi,2024-10-19
100004,Not Verified,Sip,1000,Gujarat,Chennai,2024-10-19
100004,Pending,Sip,2000,Maharashtra,Bangalore,2024-10-19
100003,Not Verified,Sip,2000,West Bengal,Bangalore,2024-10-20
100001,Pending,Sip,2000,Karnataka,Mumbai,2024-10-20
100003,Not Verified,Sip,10000,West Bengal,Chennai,2024-10-20
100002,Verified,Sip,1000,Delhi,Chennai,2024-10-20
100005,Pending,Sip,2000,Tamil Nadu,Bangalore,2024-10-20
100002,Pending,Sip,1000,Delhi,Delhi,2024-10-21
100002,Pending,Sip,500,West Bengal,Mumbai,2024-10-21
100005,Verified,Sip,1000,Karnataka,Ahmedabad,2024-10-22
100003,Pending,Sip,5000,Maharashtra,Delhi,2024-10-22
100002,Verified,Sip,1000,West Bengal,Bangalore,2024-10-22
100003,Verified,Sip,10000,West Bengal,Delhi,2024-10-22
100001,Verified,Lumpsum,25000,Maharashtra,Bangalore,2024-10-22
100005,Verified,Lumpsum,100000,Gujarat,Kolkata,2024-10-22
100002,Verified,Sip,5000,Gujarat,Delhi,2024-10-22
100001,Not Verified,Sip,10000,Karnataka,Bangalore,2024-10-23
100005,Not Verified,Lumpsum,10000,Tamil Nadu,Ahmedabad,2024-10-23
100002,Not Verified,Sip,500,Karnataka,Kolkata,2024-10-23
100005,Not Verified,Lumpsum,50000,Tamil Nadu,Mumbai,2024-10-23
100003,Pending,Lumpsum,100000,Gujarat,Chennai,2024-10-24
100005,Pending,Lumpsum,50000,Delhi,Kolkata,2024-10-24
100001,Verified,Sip,10000,Tamil Nadu,Ahmedabad,2024-10-24
100002,Verified,Lumpsum,5000,Maharashtra,Ahmedabad,2024-10-24
100002,Not Verified,Lumpsum,100000,Maharashtra,Mumbai,2024-10-25
100003,Pending,Sip,5000,West Bengal,Chennai,2024-10-25
100005,Pending,Sip,10000,Gujarat,Ahmedabad,2024-10-25
100001,Pending,Lumpsum,5000,Tamil Nadu,Mumbai,2024-10-25
100001,Pending,Sip,5000,Gujarat,Ahmedabad,2024-10-25
100005,Verified,Sip,1000,Tamil Nadu,Chennai,2024-10-25
100004,Verified,Sip,10000,Gujarat,Ahmedabad,2024-10-25
100002,Verified,Sip,5000,West Bengal,Delhi,2024-10-25
100004,Pending,Sip,10000,Gujarat,Bangalore,2024-10-26
100001,Not Verified,Lumpsum,25000,Karnataka,Chennai,2024-10-26
100005,Pending,Lumpsum,5000,West Bengal,Kolkata,2024-10-27
100001,Not Verified,Sip,10000,Delhi,Delhi,2024-10-27
100001,Pending,Sip,500,Maharashtra,Kolkata,2024-10-27
100002,Not Verified,Sip,2000,Maharashtra,Delhi,2024-10-27
100002,Pending,Lumpsum,100000,Karnataka,Chennai,2024-10-27
100005,Pending,Lumpsum,50000,Gujarat,Kolkata,2024-10-28
100004,Verified,Sip,1000,West Bengal,Delhi,2024-10-28
100001,Verified,Lumpsum,100000,Karnataka,Mumbai,2024-10-28
100005,Not Verified,Sip,5000,Maharashtra,Delhi,2024-10-28
100001,Verified,Lumpsum,50000,Karnataka,Kolkata,2024-10-28
100003,Pending,Sip,1000,Gujarat,Ahmedabad,2024-10-28
100003,Verified,Sip,1000,Tamil Nadu,Ahmedabad,2024-10-29
100001,Not Verified,Sip,5000,Gujarat,Chennai,2024-10-29
100002,Not Verified,Sip,5000,Karnataka,Bangalore,2024-10-30
100002,Pending,Sip,500,West Bengal,Kolkata,2024-10-30
100002,Pending,Sip,500,Delhi,Chennai,2024-10-30
100003,Not Verified,Lumpsum,5000,Gujarat,Ahmedabad,2024-10-30
100005,Pending,Sip,2000,Gujarat,Delhi,2024-10-30
100001,Pending,Sip,5000,West Bengal,Kolkata,2024-10-30
100004,Pending,Redemption,25000,Delhi,Ahmedabad,2024-10-30
100004,Not Verified,Sip,500,Maharashtra,Kolkata,2024-10-31
100002,Not Verified,Sip,1000,Tamil Nadu,Ahmedabad,2024-10-31
100001,Pending,Sip,1000,Delhi,Kolkata,2024-10-31
100003,Verified,Sip,500,West Bengal,Mumbai,2024-11-01
100002,Not Verified,Sip,10000,Maharashtra,Delhi,2024-11-01
100001,Verified,Sip,1000,Delhi,Mumbai,2024-11-01
100005,Pending,Redemption,1000,Tamil Nadu,Ahmedabad,2024-11-01
100004,Verified,Sip,10000,Delhi,Ahmedabad,2024-11-01
100003,Not Verified,Sip,10000,Delhi,Chennai,2024-11-01
100002,Verified,Sip,10000,Tamil Nadu,Ahmedabad,2024-11-02
100002,Not Verified,Sip,5000,Gujarat,Chennai,2024-11-02
100002,Pending,Sip,500,Karnataka,Mumbai,2024-11-02
100003,Not Verified,Sip,2000,Gujarat,Mumbai,2024-11-02
100003,Verified,Lumpsum,5000,Tamil Nadu,Mumbai,2024-11-03
100003,Not Verified,Sip,10000,Maharashtra,Bangalore,2024-11-03
100005,Not Verified,Sip,500,Karnataka,Bangalore,2024-11-03
100005,Verified,Sip,10000,West Bengal,Bangalore,2024-11-03
100002,Verified,Sip,1000,Karnataka,Bangalore,2024-11-03
100004,Not Verified,Sip,2000,Maharashtra,Chennai,2024-11-04
100003,Verified,Sip,10000,Delhi,Mumbai,2024-11-04
100003,Not Verified,Sip,2000,Delhi,Chennai,2024-11-04
100002,Not Verified,Sip,10000,Tamil Nadu,Chennai,2024-11-04
100004,Pending,Lumpsum,5000,Karnataka,Ahmedabad,2024-11-04
100005,Verified,Lumpsum,5000,Gujarat,Delhi,2024-11-05
100003,Pending,Sip,2000,Maharashtra,Mumbai,2024-11-05
100002,Not Verified,Sip,5000,West Bengal,Delhi,2024-11-05
100001,Not Verified,Redemption,10000,West Bengal,Mumbai,2024-11-05
100002,Verified,Sip,2000,Karnataka,Delhi,2024-11-05
100001,Pending,Lumpsum,50000,Gujarat,Kolkata,2024-11-05
100005,Pending,Redemption,5000,West Bengal,Ahmedabad,2024-11-06
100004,Not Verified,Lumpsum,5000,Delhi,Kolkata,2024-11-06
100001,Not Verified,Sip,10000,Gujarat,Delhi,2024-11-06
100004,Pending,Sip,2000,Maharashtra,Chennai,2024-11-06
100003,Not Verified,Lumpsum,25000,Delhi,Kolkata,2024-11-06
100002,Pending,Redemption,5000,Gujarat,Ahmedabad,2024-11-06
100001,Pending,Sip,500,Maharashtra,Chennai,2024-11-07
100004,Not Verified,Redemption,25000,Gujarat,Ahmedabad,2024-11-07
100004,Pending,Lumpsum,25000,Maharashtra,Chennai,2024-11-07
100005,Pending,Sip,2000,Karnataka,Delhi,2024-11-07
100005,Pending,Sip,5000,Maharashtra,Kolkata,2024-11-08
100005,Verified,Sip,10000,Karnataka,Mumbai,2024-11-08
100003,Not Verified,Sip,10000,Tamil Nadu,Ahmedabad,2024-11-08
100003,Not Verified,Sip,5000,Gujarat,Ahmedabad,2024-11-08
100005,Not Verified,Sip,5000,Karnataka,Ahmedabad,2024-11-09
100002,Verified,Sip,1000,Gujarat,Ahmedabad,2024-11-09
100003,Verified,Sip,2000,Karnataka,Chennai,2024-11-09
100002,Not Verified,Lumpsum,5000,Gujarat,Kolkata,2024-11-09
100002,Verified,Redemption,1000,West Bengal,Delhi,2024-11-09
100005,Not Verified,Sip,1000,Delhi,Chennai,2024-11-09
100001,Pending,Sip,5000,Tamil Nadu,Bangalore,2024-11-10
100003,Not Verified,Sip,5000,Delhi,Bangalore,2024-11-10
100005,Not Verified,Sip,10000,Karnataka,Mumbai,2024-11-10
100003,Pending,Sip,2000,West Bengal,Chennai,2024-11-10
100003,Pending,Sip,5000,West Bengal,Mumbai,2024-11-10
100005,Verified,Sip,5000,Maharashtra,Ahmedabad,2024-11-10
100005,Not Verified,Sip,2000,Karnataka,Kolkata,2024-11-10
100005,Verified,Lumpsum,25000,Gujarat,Bangalore,2024-11-11
100004,Pending,Sip,2000,Karnataka,Bangalore,2024-11-11
100002,Not Verified,Sip,500,Delhi,Mumbai,2024-11-11
100005,Not Verified,Sip,2000,Gujarat,Delhi,2024-11-11
100002,Not Verified,Redemption,10000,West Bengal,Kolkata,2024-11-12
100002,Pending,Lumpsum,25000,Delhi,Delhi,2024-11-12
100002,Pending,Redemption,25000,West Bengal,Delhi,2024-11-12
100005,Pending,Lumpsum,100000,Karnataka,Delhi,2024-11-13
100001,Verified,Sip,10000,Maharashtra,Ahmedabad,2024-11-13
100004,Verified,Redemption,10000,Tamil Nadu,Mumbai,2024-11-14
100005,Verified,Sip,5000,Karnataka,Kolkata,2024-11-14
100004,Not Verified,Lumpsum,50000,Gujarat,Chennai,2024-11-14
100005,Pending,Sip,5000,Gujarat,Kolkata,2024-11-14
100003,Pending,Lumpsum,25000,Karnataka,Mumbai,2024-11-14
100004,Pending,Sip,1000,Gujarat,Ahmedabad,2024-11-14
100004,Verified,Lumpsum,5000,Gujarat,Bangalore,2024-11-15
100003,Verified,Sip,5000,Karnataka,Kolkata,2024-11-15
100002,Pending,Lumpsum,5000,Delhi,Chennai,2024-11-15
100003,Not Verified,Lumpsum,100000,Karnataka,Bangalore,2024-11-15
100005,Pending,Sip,500,West Bengal,Bangalore,2024-11-15
100002,Not Verified,Redemption,25000,Karnataka,Bangalore,2024-11-16
100005,Pending,Sip,2000,West Bengal,Delhi,2024-11-16
100004,Verified,Sip,5000,Delhi,Delhi,2024-11-16
100001,Verified,Lumpsum,10000,Delhi,Chennai,2024-11-17
100005,Verified,Sip,10000,Delhi,Bangalore,2024-11-17
100003,Not Verified,Lumpsum,100000,West Bengal,Chennai,2024-11-17
100001,Verified,Lumpsum,100000,Maharashtra,Ahmedabad,2024-11-17
100001,Verified,Sip,1000,Karnataka,Kolkata,2024-11-17
100004,Verified,Sip,10000,West Bengal,Bangalore,2024-11-18
100003,Not Verified,Lumpsum,10000,Tamil Nadu,Mumbai,2024-11-18
100003,Verified,Sip,10000,Maharashtra,Chennai,2024-11-18
100004,Pending,Sip,2000,Maharashtra,Kolkata,2024-11-18
100002,Pending,Sip,10000,Maharashtra,Mumbai,2024-11-18
100003,Pending,Lumpsum,5000,Maharashtra,Kolkata,2024-11-19
100002,Pending,Sip,1000,Tamil Nadu,Kolkata,2024-11-19
100001,Not Verified,Sip,10000,Tamil Nadu,Ahmedabad,2024-11-20
100005,Pending,Lumpsum,5000,Karnataka,Delhi,2024-11-20
100005,Not Verified,Lumpsum,25000,Maharashtra,Delhi,2024-11-20
100005,Not Verified,Sip,2000,Maharashtra,Delhi,2024-11-20
100001,Pending,Lumpsum,10000,Delhi,Bangalore,2024-11-20
100005,Pending,Sip,2000,Delhi,Delhi,2024-11-21
100005,Not Verified,Sip,10000,Tamil Nadu,Chennai,2024-11-21
100003,Pending,Sip,10000,Karnataka,Ahmedabad,2024-11-21
100001,Verified,Lumpsum,100000,Karnataka,Delhi,2024-11-21
100002,Pending,Sip,10000,Delhi,Mumbai,2024-11-21
100004,Not Verified,Lumpsum,25000,Delhi,Delhi,2024-11-21
100002,Pending,Sip,500,Tamil Nadu,Delhi,2024-11-22
100004,Pending,Sip,1000,Karnataka,Bangalore,2024-11-22
100005,Verified,Sip,10000,Tamil Nadu,Bangalore,2024-11-22
100002,Pending,Sip,2000,West Bengal,Chennai,2024-11-22
100002,Not Verified,Sip,10000,Maharashtra,Bangalore,2024-11-22
100001,Not Verified,Lumpsum,5000,Gujarat,Mumbai,2024-11-22
100002,Not Verified,Redemption,10000,West Bengal,Delhi,2024-11-22
100005,Pending,Sip,500,Tamil Nadu,Kolkata,2024-11-23
100001,Verified,Sip,1000,Karnataka,Delhi,2024-11-23
100005,Not Verified,Sip,1000,West Bengal,Ahmedabad,2024-11-23
100001,Not Verified,Redemption,5000,West Bengal,Chennai,2024-11-24
100003,Not Verified,Redemption,1000,Maharashtra,Chennai,2024-11-24
100003,Verified,Lumpsum,50000,Tamil Nadu,Chennai,2024-11-24
100004,Pending,Sip,10000,Gujarat,Chennai,2024-11-24
100004,Not Verified,Sip,1000,Karnataka,Kolkata,2024-11-24
100001,Not Verified,Lumpsum,50000,Maharashtra,Delhi,2024-11-24
100004,Pending,Lumpsum,50000,Maharashtra,Chennai,2024-11-24
100004,Pending,Sip,10000,West Bengal,Kolkata,2024-11-25
100002,Not Verified,Sip,10000,Tamil Nadu,Ahmedabad,2024-11-25
100004,Pending,Redemption,5000,West Bengal,Mumbai,2024-11-25
100005,Verified,Sip,10000,Tamil Nadu,Kolkata,2024-11-25
100002,Pending,Sip,500,Maharashtra,Chennai,2024-11-25
100002,Pending,Redemption,10000,Gujarat,Ahmedabad,2024-11-26
100001,Verified,Sip,5000,Gujarat,Chennai,2024-11-26
100002,Not Verified,Lumpsum,100000,Maharashtra,Kolkata,2024-11-27
100003,Verified,Lumpsum,100000,Tamil Nadu,Ahmedabad,2024-11-27
100002,Not Verified,Redemption,25000,Maharashtra,Ahmedabad,2024-11-27
100004,Verified,Lumpsum,25000,Delhi,Chennai,2024-11-27
100005,Pending,Lumpsum,100000,Karnataka,Bangalore,2024-11-28
100002,Pending,Sip,500,Karnataka,Ahmedabad,2024-11-28
100001,Pending,Lumpsum,5000,Delhi,Bangalore,2024-11-28
100003,Verified,Sip,500,Delhi,Kolkata,2024-11-28
100003,Pending,Lumpsum,50000,Maharashtra,Chennai,2024-11-29
100005,Verified,Redemption,10000,Delhi,Delhi,2024-11-30
100001,Not Verified,Sip,1000,Maharashtra,Mumbai,2024-11-30
100002,Verified,Sip,500,Delhi,Chennai,2024-11-30
100004,Verified,Sip,5000,Karnataka,Kolkata,2024-11-30
100005,Not Verified,Sip,1000,Tamil Nadu,Chennai,2024-11-30
100002,Pending,Sip,1000,Tamil Nadu,Delhi,2024-12-01
100005,Not Verified,Redemption,25000,Karnataka,Mumbai,2024-12-01
100005,Not Verified,Sip,500,Tamil Nadu,Ahmedabad,2024-12-01
100002,Verified,Sip,500,West Bengal,Chennai,2024-12-01
100003,Pending,Lumpsum,10000,Tamil Nadu,Chennai,2024-12-01
100001,Verified,Lumpsum,100000,Gujarat,Ahmedabad,2024-12-01
100002,Pending,Sip,10000,Tamil Nadu,Kolkata,2024-12-02
100005,Not Verified,Sip,5000,Tamil Nadu,Bangalore,2024-12-02
100002,Pending,Lumpsum,100000,West Bengal,Delhi,2024-12-02
100002,Pending,Redemption,10000,Karnataka,Chennai,2024-12-03
100001,Not Verified,Sip,10000,Maharashtra,Mumbai,2024-12-04
100005,Pending,Sip,5000,Gujarat,Mumbai,2024-12-04
100004,Not Verified,Sip,500,Delhi,Delhi,2024-12-04
100005,Verified,Sip,1000,West Bengal,Kolkata,2024-12-04
100001,Verified,Sip,5000,Gujarat,Bangalore,2024-12-04
100003,Verified,Lumpsum,25000,Tamil Nadu,Mumbai,2024-12-04
100002,Not Verified,Sip,500,Tamil Nadu,Bangalore,2024-12-05
100003,Pending,Redemption,10000,West Bengal,Kolkata,2024-12-05
100004,Not Verified,Sip,5000,Gujarat,Kolkata,2024-12-05
100002,Pending,Sip,500,West Bengal,Delhi,2024-12-05
100005,Pending,Sip,5000,Gujarat,Mumbai,2024-12-05
100001,Not Verified,Sip,2000,Tamil Nadu,Kolkata,2024-12-05
100002,Pending,Lumpsum,10000,West Bengal,Bangalore,2024-12-05
100001,Verified,Lumpsum,50000,Gujarat,Bangalore,2024-12-05
100005,Not Verified,Redemption,1000,West Bengal,Bangalore,2024-12-06
100001,Verified,Sip,1000,Karnataka,Bangalore,2024-12-06
100001,Not Verified,Sip,5000,Tamil Nadu,Mumbai,2024-12-07
100001,Not Verified,Lumpsum,5000,Maharashtra,Delhi,2024-12-07
100002,Pending,Sip,10000,Tamil Nadu,Ahmedabad,2024-12-07
100001,Not Verified,Redemption,1000,Delhi,Chennai,2024-12-07
100004,Pending,Sip,2000,Tamil Nadu,Bangalore,2024-12-07
100001,Pending,Sip,2000,Delhi,Chennai,2024-12-08
100005,Verified,Sip,10000,Maharashtra,Mumbai,2024-12-08
100005,Pending,Sip,500,Gujarat,Kolkata,2024-12-08
100004,Not Verified,Sip,10000,Delhi,Kolkata,2024-12-08
100002,Pending,Sip,5000,Delhi,Ahmedabad,2024-12-08
100004,Pending,Redemption,10000,Karnataka,Kolkata,2024-12-09
100005,Pending,Redemption,1000,West Bengal,Chennai,2024-12-09
100005,Verified,Lumpsum,100000,Tamil Nadu,Chennai,2024-12-09
100001,Not Verified,Lumpsum,10000,Maharashtra,Ahmedabad,2024-12-09
100003,Verified,Lumpsum,25000,West Bengal,Bangalore,2024-12-09
100001,Not Verified,Lumpsum,50000,Tamil Nadu,Delhi,2024-12-10
100002,Pending,Sip,1000,Gujarat,Delhi,2024-12-10
100005,Verified,Sip,5000,Gujarat,Kolkata,2024-12-10
100005,Pending,Sip,10000,West Bengal,Ahmedabad,2024-12-10
100001,Verified,Sip,5000,Karnataka,Kolkata,2024-12-11
100005,Not Verified,Lumpsum,5000,Delhi,Chennai,2024-12-11
100001,Pending,Redemption,10000,Tamil Nadu,Chennai,2024-12-11
100002,Verified,Sip,1000,Tamil Nadu,Kolkata,2024-12-11
100001,Pending,Lumpsum,25000,Delhi,Mumbai,2024-12-11
100003,Pending,Sip,10000,Tamil Nadu,Mumbai,2024-12-11
100004,Not Verified,Lumpsum,5000,West Bengal,Bangalore,2024-12-11
100005,Pending,Sip,10000,West Bengal,Kolkata,2024-12-11
100003,Pending,Sip,500,Tamil Nadu,Chennai,2024-12-11
100003,Not Verified,Sip,2000,Gujarat,Ahmedabad,2024-12-12
100005,Pending,Sip,500,West Bengal,Ahmedabad,2024-12-12
100003,Pending,Sip,1000,Karnataka,Kolkata,2024-12-12
100004,Not Verified,Sip,5000,Maharashtra,Chennai,2024-12-12
100005,Pending,Sip,1000,Maharashtra,Chennai,2024-12-12
100001,Verified,Lumpsum,10000,Delhi,Bangalore,2024-12-12
